Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Roncesvalles, Toronto",43.6514426,-79.4510381,Loons Pub,43.65171531224001,-79.45116361533871,Pub
"Roncesvalles, Toronto",43.6514426,-79.4510381,Extra Butter,43.64753717441561,-79.44946908275794,Café
"Roncesvalles, Toronto",43.6514426,-79.4510381,Fantail,43.64918861123302,-79.45008588853764,Café
"Roncesvalles, Toronto",43.6514426,-79.4510381,De La Mer,43.64777348396022,-79.4495822604021,Fish Market
"Roncesvalles, Toronto",43.6514426,-79.4510381,LCBO,43.65528023077987,-79.45090735827861,Liquor Store
"Roncesvalles, Toronto",43.6514426,-79.4510381,Shell,43.65165191,-79.44629385,Gas Station
"Roncesvalles, Toronto",43.6514426,-79.4510381,Starbucks,43.65347,-79.45159,Coffee Shop
"Roncesvalles, Toronto",43.6514426,-79.4510381,Pho Nho,43.652054,-79.44766,Vietnamese Restaurant
"Roncesvalles, Toronto",43.6514426,-79.4510381,Aris Grill,43.65009143382369,-79.45039643854467,Breakfast Spot
"Roncesvalles, Toronto",43.6514426,-79.4510381,Olga Korper Gallery,43.65280958425027,-79.44644853913702,Art Gallery
"Roncesvalles, Toronto",43.6514426,-79.4510381,Bentos Auto and Tire,43.6515895,-79.4458864,Auto Workshop
"Roncesvalles, Toronto",43.6514426,-79.4510381,Columbus Parkette,43.65121695211861,-79.4458444173235,Playground
"High Park-Swansea, Toronto",43.638093,-79.4665843,Waterfront Trail,43.63585927859915,-79.46752926947985,Trail
"High Park-Swansea, Toronto",43.638093,-79.4665843,Windermere By The Lake,43.63686165064762,-79.46853601196295,Building
"High Park-Swansea, Toronto",43.638093,-79.4665843,Sunnyside Park,43.636669660341575,-79.46121173507844,Park
"High Park-Swansea, Toronto",43.638093,-79.4665843,Sir Casimir Gzowski Park,43.635649128624664,-79.46548573201244,Park
"High Park-Swansea, Toronto",43.638093,-79.4665843,TTC Stop #14281,43.63793184264734,-79.4658023534291,Bus Stop
"High Park-Swansea, Toronto",43.638093,-79.4665843,Sunnyside Bike Park,43.636450806198496,-79.4650132948324,Park
"High Park-Swansea, Toronto",43.638093,-79.4665843,TTC Stop #14282,43.63722610473633,-79.46937561035156,Light Rail Station
"High Park-Swansea, Toronto",43.638093,-79.4665843,TTC Stop #14395,43.63727871854096,-79.469424445009,Light Rail Station
"High Park-Swansea, Toronto",43.638093,-79.4665843,Petro-Canada,43.637176,-79.471506,Gas Station
"High Park-Swansea, Toronto",43.638093,-79.4665843,Royal Burger,43.63526448774407,-79.46630425113801,American Restaurant
"High Park-Swansea, Toronto",43.638093,-79.4665843,Sunnyside Boardwalk,43.63619896621142,-79.46315098970773,Beach
"High Park-Swansea, Toronto",43.638093,-79.4665843,NXT Condo Gym,43.636120402730135,-79.47046265500724,Gym / Fitness Center
"High Park-Swansea, Toronto",43.638093,-79.4665843,NXT 2 Gym,43.63621840155365,-79.47106689880371,Gym / Fitness Center
"High Park-Swansea, Toronto",43.638093,-79.4665843,Humber Marshes,43.63535251460459,-79.47038025781754,Park
"High Park-Swansea, Toronto",43.638093,-79.4665843,Grenadier Pond,43.641917456886986,-79.4653703696696,Lake
"High Park North, Toronto",43.6573833,-79.470961,Revina Park,43.65868647524527,-79.4730773540552,Baseball Field
"High Park North, Toronto",43.6573833,-79.470961,High Park Tuck Shop,43.65666565106496,-79.46662836072059,Convenience Store
"High Park North, Toronto",43.6573833,-79.470961,Ravina Park,43.660953730646014,-79.472722903121,Park
"High Park North, Toronto",43.6573833,-79.470961,Sleep Country,43.653040598947186,-79.47010559998408,Mattress Store
"High Park North, Toronto",43.6573833,-79.470961,High Park Village Fitness,43.655577317000144,-79.46526867033697,Gym / Fitness Center
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Baka Gallery Cafe,43.65103966439781,-79.47760530158712,Café
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Bread & Roses Bakery Cafe,43.651194318292276,-79.47665677628656,Bakery
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Zaza Espresso Bar & Gelato,43.65110626640462,-79.4777101044724,Café
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,DAVIDsTEA,43.650380014739355,-79.47881908403849,Tea Room
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Shakey's Original Bar & Grill,43.6507708866875,-79.47758071386558,Gastropub
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,New Balance,43.65095377580209,-79.4773976977124,Shoe Store
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Yogurty's,43.651228146043934,-79.4755243018108,Frozen Yogurt Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Queen's Pasta Café,43.65070658803776,-79.47797787214411,Italian Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Simply Thai,43.65078180371,-79.47760089101641,Thai Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Starbucks,43.651395,-79.47599,Coffee Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Bloor & Kennedy Flower Shop,43.65142711461149,-79.47529492449927,Flower Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,COBS Bread,43.651347693482606,-79.4756394651729,Bakery
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Hot Oven Bakery,43.651155311711776,-79.47656563536279,Bakery
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Lit Cafe + Bar,43.651378942423236,-79.47538026986466,Coffee Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Ali Baba's,43.65100956228928,-79.4771792559058,Falafel Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Bukhara indian cuisine,43.65110529992475,-79.47710362509072,Indian Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,LCBO,43.651707310433466,-79.47427796129955,Liquor Store
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,The Works Gourmet Burger Bistro,43.650735,-79.47744,Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Global Pet Food,43.65248625779149,-79.47046408794637,Pet Store
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Timothy's World Coffee,43.651525223699124,-79.47495742997707,Coffee Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Souvlaki Hut,43.65154441668675,-79.47453931478424,Greek Restaurant
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Tim Hortons,43.65196934177635,-79.47351872923718,Coffee Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,TD Canada Trust,43.651284593586276,-79.47659432888031,Bank
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Java Joe's,43.650424,-79.479755,Café
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Swan & Firkin,43.651217856234474,-79.47580613516895,Pub
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Pizza Hut,43.652272,-79.471873,Pizza Place
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Pizza Pizza,43.650891010950225,-79.47713449187698,Pizza Place
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Second Cup,43.650136727534054,-79.48079476951547,Café
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Shoppers Drug Mart,43.651105,-79.476428,Pharmacy
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,System Fitness,43.652348322402425,-79.47126007281913,Gym
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Kingsway Meat Products & Deli,43.65029869776588,-79.48082685470581,Butcher
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Swansea School of Dance,43.64807706026409,-79.47900494041677,Dance Studio
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,Sleep Country,43.653040598947186,-79.47010559998408,Mattress Store
"Runnymede-Bloor West Village, Toronto",43.6517026,-79.4759978,High Park Soccer Fields,43.64778790020899,-79.47299459298121,Soccer Field
"Weston-Pellam Park, Toronto",43.672,-79.457,"The Den Toronto : Workshops, Bench Rentals and Designer Jewellers",43.670637780416506,-79.45661466475582,Jewelry Store
"Weston-Pellam Park, Toronto",43.672,-79.457,Sabor Brasil Restaurant,43.67444516608626,-79.45922778096221,Brazilian Restaurant
"Weston-Pellam Park, Toronto",43.672,-79.457,Caledonia Bakery & Pastry,43.6754413741707,-79.45465772393324,Bakery
"Weston-Pellam Park, Toronto",43.672,-79.457,Tavora Foods,43.6748679349008,-79.4565586669527,Fish Market
"Weston-Pellam Park, Toronto",43.672,-79.457,Pho Xua,43.674056,-79.461112,Vietnamese Restaurant
"Weston-Pellam Park, Toronto",43.672,-79.457,Earlscourt Park,43.673536691146026,-79.45151567459106,Park
"Weston-Pellam Park, Toronto",43.672,-79.457,Cùu Long Miên Tây,43.674141834496375,-79.46051957889887,Vietnamese Restaurant
"Weston-Pellam Park, Toronto",43.672,-79.457,Dairy Freeze,43.67519526623445,-79.454845523465,Burger Joint
"Weston-Pellam Park, Toronto",43.672,-79.457,Nova Era Bakery Pastry,43.67570091309208,-79.45392144172526,Bakery
"Weston-Pellam Park, Toronto",43.672,-79.457,Bánh Cuôn Phò Gà,43.674076,-79.460987,Vietnamese Restaurant
"Weston-Pellam Park, Toronto",43.672,-79.457,Pizza Pita Pan,43.67372099544363,-79.4626345916263,Pizza Place
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Marcello's Pizzeria,43.678017280681544,-79.44272454257002,Italian Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Pizza e Pazzi,43.67782147238314,-79.44372401169342,Italian Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,King's Tacos,43.67768050625154,-79.44444451489557,Mexican Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,The Big Slice,43.67824832175586,-79.44219553501833,Italian Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Rio 40 Graus,43.677328742764786,-79.44629832285649,Brazilian Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,DeSotos,43.67862936339943,-79.43968299368998,Italian Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Sushi California,43.67748014783461,-79.44553832423071,Sushi Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Shunoko,43.677539,-79.443972,Sushi Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Starbucks,43.67757421437726,-79.44522122039288,Coffee Shop
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Tre Mari Bakery,43.676487,-79.44865,Café
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Sofra Grill Express,43.67790883439058,-79.44314006561379,Mediterranean Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Sunnyside Grill,43.67764141390399,-79.44466597629224,Breakfast Spot
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Khmer Thai,43.679284765364436,-79.43758544603446,Thai Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Boom Breakfast & Co.,43.67905959201851,-79.43851143831951,Breakfast Spot
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Lox + Schmear,43.67918,-79.43819,Bagel Shop
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Subway,43.67822715227706,-79.44101307580638,Sandwich Place
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,La Bruschetta,43.676609610911505,-79.44891259686798,Italian Restaurant
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,7-Eleven,43.67777351179759,-79.44284677505493,Convenience Store
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Vivid Lounge Bar,43.67864848731031,-79.43919641229023,Lounge
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Tim Hortons,43.678103241264495,-79.44363079503097,Coffee Shop
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Boubah's Pet Store,43.679113611062796,-79.43801586413622,Pet Store
"Corso Italia-Davenport, Toronto",43.677954,-79.4430828,Latin World,43.679285,-79.438193,Taco Place
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Dovercourt Park,43.664915496359505,-79.43412931213085,Park
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Bakerbots Baking,43.66185297409814,-79.42809883808953,Cupcake Shop
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Wise Bar,43.66092172007786,-79.43043095205697,Bar
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,The Common,43.660758174539815,-79.43134507943164,Coffee Shop
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Hub Coffee Shop,43.66693153385268,-79.4315096260646,Coffee Shop
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Mazz Sushi,43.66104944385259,-79.4298421488191,Sushi Restaurant
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,COO Café Bread or Rice,43.660555,-79.431919,Japanese Restaurant
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Arte Gelato And Cafe,43.6615237588216,-79.42807425657028,Ice Cream Shop
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Courense Bakery,43.6609056002195,-79.43086315273435,Bakery
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Nova Era Bakery,43.66122763726609,-79.42947767047505,Bakery
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,RBC Royal Bank,43.66132186169236,-79.4291134301259,Bank
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,African Palace,43.66116,-79.42904,African Restaurant
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Hawaii,43.66709967597604,-79.43146329130978,Bar
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Village Pizza,43.66163168281947,-79.42959919692002,Pizza Place
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Shoppers Drug Mart,43.661591,-79.428741,Pharmacy
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,The Empire: Middle Eastern & East African Food,43.66085492889121,-79.43090550383728,Middle Eastern Restaurant
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,TTC Bus #29 Dufferin,43.664738019572184,-79.43709737814093,Bus Line
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Disgraceland,43.66142,-79.428702,Bar
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,Luanda House,43.661234837159434,-79.42908447444685,Dance Studio
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,The Maker Bean,43.660603,-79.43245,Café
"Dovercourt-Wallace Emerson-Juncti, Toronto",43.665,-79.432,United Boxing Club,43.66062263080974,-79.43130254745483,Boxing Gym
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Wychwood Barns Farmers' Market,43.68001040153905,-79.42384857341463,Farmers Market
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,The Stockyards,43.681570353914765,-79.4262096115835,BBQ Joint
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,CocoaLatte,43.68176818183194,-79.42515763384645,Café
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Wychwood Barns,43.68002809008845,-79.42380960285216,Event Space
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Baker and Scone,43.68161443045213,-79.42607528989137,Café
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Churrasco of St. Clair,43.68168056638893,-79.42545291671884,Portuguese Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Ferro Bar Cafe,43.68107983140924,-79.4285699237273,Italian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Pukka Restaurant,43.68105502412986,-79.4291869567722,Indian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Dutch Dreams,43.68218165964713,-79.41889275697524,Ice Cream Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Bar Ape,43.68157039469145,-79.42779661718437,Ice Cream Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Moong Sushi,43.68254492330092,-79.42194999656803,Sushi Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Booyah,43.681743588143384,-79.41801062262026,Ice Cream Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Dave's… On St. Clair,43.68144878229615,-79.42716013822982,Bar
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Sea Witch Fish and Chips,43.68211157702951,-79.42397462795375,Fish & Chips Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Leah's,43.682052866903014,-79.42354681657915,Bakery
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Menchie's,43.68311630000308,-79.41908246794154,Frozen Yogurt Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Pain Perdu,43.68140733172792,-79.42733237382963,American Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Albert's Real Jamaican Foods,43.683060971578726,-79.4206932229474,Caribbean Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Taste of Thai House,43.68273510337587,-79.41966075174597,Thai Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Evergreen Natural Health Food,43.68296541864063,-79.41870841166664,Food & Drink Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Vannis Bar & Grill,43.68182171159587,-79.4253678427442,Italian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,The Rushton,43.68138642185842,-79.42780059787597,Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Pizza Del Arte,43.683515659161465,-79.41854877571694,Pizza Place
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Starbucks,43.68397177,-79.41891458,Coffee Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Krave Coffee,43.68074046687234,-79.42941660923084,Coffee Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Aviv,43.6807858,-79.4291666,Jewish Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Shoppers Drug Mart,43.68263,-79.419261,Pharmacy
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,South St. Burger,43.681229019712596,-79.42792927601594,Burger Joint
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Eastern Twist,43.68309249701343,-79.41850065759179,Indian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Mezzetta,43.681652028150964,-79.425435746772,Mediterranean Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,El Rincon Mexicano,43.68193784455996,-79.42452611263825,Mexican Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,NODO,43.681156,-79.429857,Italian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Lasa by Lamesa,43.68219624717089,-79.42325592041016,Filipino Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Pizza Pizza,43.68283918691625,-79.41956727761838,Pizza Place
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Tim Hortons,43.682716,-79.42117,Coffee Shop
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,The Piper's Pub,43.68103119111243,-79.42934478370216,Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Nama Sushi,43.681255,-79.42816,Sushi Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,World Class Bakers,43.68160556861528,-79.42576614093647,Bakery
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,TD Canada Trust,43.6832364,-79.4187333,Bank
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Kay Pacha,43.68141,-79.427892,Peruvian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Subway,43.68292806451969,-79.4184994344239,Sandwich Place
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Pizza e Pazzi Wychwood,43.68180770210691,-79.42553973370774,Italian Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Chuck & Co.,43.68175,-79.425295,Burger Joint
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Clay,43.681766,-79.424753,Shop & Service
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Christie & St. Clair,43.68163801900727,-79.42568812093815,Intersection
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Wychwood Avenue & St. Clair Avenue West,43.68204933581579,-79.42400638500507,Light Rail Station
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Salvation Army Thrift Store,43.681848909583216,-79.42501061650167,Thrift / Vintage Store
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Rocket Cycle,43.68165411662311,-79.42590420627609,Cycle Studio
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Humewood Park,43.68381549369613,-79.42579162536636,Playground
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Wychwood Barns Community Gallery,43.67938613334865,-79.4242537010372,Art Gallery
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Chamsine,43.682865,-79.420153,Middle Eastern Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Harvey's,43.68291381433591,-79.41851662826758,Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Jugo Juice,43.683015,-79.427568,Juice Bar
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,mabel's,43.681219,-79.427741,Bakery
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,McDonald's,43.68175823904737,-79.42694977578196,Fast Food Restaurant
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,St.Clair West At ARLINGTON,43.68113228474074,-79.42849644161883,Light Rail Station
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Big Bee Convenience,43.68291964919386,-79.41867250217345,Snack Place
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Social Dance Spot,43.68300607584768,-79.4294581756021,Dance Studio
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,Roast Butcher Shop,43.68097793606934,-79.42950763593552,Market
"Wychwood, Toronto",43.682121699999996,-79.42383883756801,St. Michael's College School Theatre,43.684485723158566,-79.4188159677326,Theater
"Casa Loma, Toronto",43.6781015,-79.409415775,Casa Loma,43.677934,-79.409521,Castle
"Casa Loma, Toronto",43.6781015,-79.409415775,Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
"Casa Loma, Toronto",43.6781015,-79.409415775,Casa Loma Stables,43.679394728878336,-79.41090455690367,Museum
"Casa Loma, Toronto",43.6781015,-79.409415775,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
"Casa Loma, Toronto",43.6781015,-79.409415775,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
"Casa Loma, Toronto",43.6781015,-79.409415775,Flor de Sal,43.67775739485431,-79.40717634503991,Modern European Restaurant
"Casa Loma, Toronto",43.6781015,-79.409415775,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
"Casa Loma, Toronto",43.6781015,-79.409415775,Spadina Museum: Historic House & Gardens,43.678883192249764,-79.40885838779944,History Museum
"Casa Loma, Toronto",43.6781015,-79.409415775,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
"Casa Loma, Toronto",43.6781015,-79.409415775,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
"Casa Loma, Toronto",43.6781015,-79.409415775,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
"Casa Loma, Toronto",43.6781015,-79.409415775,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
"Casa Loma, Toronto",43.6781015,-79.409415775,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
"Casa Loma, Toronto",43.6781015,-79.409415775,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
"Casa Loma, Toronto",43.6781015,-79.409415775,Tarragon Theatre,43.674983590604896,-79.41278424039598,Theater
"Casa Loma, Toronto",43.6781015,-79.409415775,Blueblood Steakhouse,43.67806083991698,-79.40962843932293,Steakhouse
"Casa Loma, Toronto",43.6781015,-79.409415775,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
"Casa Loma, Toronto",43.6781015,-79.409415775,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
"Casa Loma, Toronto",43.6781015,-79.409415775,Beauty Boutique by Shoppers Drug Mart,43.674959,-79.407986,Cosmetics Shop
"Casa Loma, Toronto",43.6781015,-79.409415775,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
"Casa Loma, Toronto",43.6781015,-79.409415775,Subway,43.675650480511266,-79.41025463558196,Sandwich Place
"Casa Loma, Toronto",43.6781015,-79.409415775,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
"Casa Loma, Toronto",43.6781015,-79.409415775,Tim Hortons,43.67663479864622,-79.41157221794134,Coffee Shop
"Rosedale-Moore Park, Toronto",43.6903876,-79.3832965,Pure Fitness,43.693006599930136,-79.38778127126965,Gym
"Rosedale-Moore Park, Toronto",43.6903876,-79.3832965,St. Clair Ave E & Mt. Pleasant Rd,43.69035,-79.383313,Intersection
"Rosedale-Moore Park, Toronto",43.6903876,-79.3832965,Moorevale Park,43.693609879336925,-79.38346507970056,Playground
"Rosedale-Moore Park, Toronto",43.6903876,-79.3832965,On The Run,43.6934103605598,-79.38650560722076,Convenience Store
"Caledonia-Fairbank, Toronto",43.6867527,-79.4595746,Bert Robinson Park,43.68810982876192,-79.46150839424742,Park
"Caledonia-Fairbank, Toronto",43.6867527,-79.4595746,Mike's Men's Hair Styling,43.68381048287364,-79.45995366980489,Cosmetics Shop
"Caledonia-Fairbank, Toronto",43.6867527,-79.4595746,Enriched Med Spa,43.68363938500588,-79.45814609527588,Spa
"Weston, Toronto",43.7001608,-79.5162474,UP Express - Weston Station,43.700256,-79.51366,Train Station
"Weston, Toronto",43.7001608,-79.5162474,P&M Restaurant,43.70110845129989,-79.5189817242212,Diner
